id,payment_id,currency,phase,status,purchase_ts,filed_at,respond_by,avs_match,cvv_match,device_fingerprint_known,delivery_confirmed,prior_order_count,prior_dispute_count,ip_geo_billing_distance_km,days_between_purchase_and_dispute,amount,checkout_hour_of_day,card_network,customer_communication_log,reason_code,won_if_contested
dsp_012223,pay_012223,INR,chargeback,open,2025-06-04 06:01:35.319932639,2025-06-24 02:17:16.759264989,2025-07-01 02:17:16.759264989,True,True,True,False,8,2,4161.088908532634,21.920663600921984,6605.385984566311,17,Mastercard,I do not recognize this charge on my statement. I don't recall approving this purchase. Please investigate and let me know what you find. Thank you.,VISA_83,False
dsp_012224,pay_012224,INR,chargeback,open,2024-02-17 18:40:53.253453691,2024-02-22 18:17:29.161154739,2024-02-29 18:17:29.161154739,True,False,True,False,13,2,7578.600497693375,6.8198175220459945,2879.305677281526,8,Visa,I am writing to dispute a transaction on my account. I don't recall approving this purchase. Please refund me.,AMEX_FR2,False
dsp_012225,pay_012225,INR,chargeback,open,2024-06-09 06:38:26.674682038,2024-06-10 02:01:48.884208559,2024-06-17 02:01:48.884208559,False,False,False,True,4,0,4663.656974488921,2.449036557220288,26595.077575315478,12,Visa,I am writing to dispute a transaction on my account. I did not authorize this transaction. Thank you for looking into this matter.,MC_4837,False
dsp_012226,pay_012226,INR,chargeback,open,2024-01-10 08:04:45.688120147,2024-01-15 02:35:21.046217429,2024-01-22 02:35:21.046217429,False,False,True,True,3,1,6783.896863621923,4.275402497755232,6340.084940334531,15,Mastercard,i am writing to dispute a transaction on my account. i did not authorize this transaction. please refund me.,VISA_83,True
dsp_012227,pay_012227,INR,chargeback,open,2025-01-02 01:28:19.108004594,2025-01-12 21:07:29.421033414,2025-01-19 21:07:29.421033414,False,False,False,False,6,0,4728.949824707575,10.65732695018575,9309.67489694422,5,Amex,I need to report an issue with a recent charge. I did not authorize this transaction. Please refund me.,MC_4837,False
dsp_012228,pay_012228,INR,chargeback,open,2025-09-22 13:49:17.369639538,2025-09-27 07:53:52.562372910,2025-10-04 07:53:52.562372910,False,False,False,False,2,2,4674.914067695736,1.0760826345026806,8312.833925425806,4,Mastercard,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. I appreciate your help resolving this quickly.,MC_4837,False
dsp_012229,pay_012229,INR,chargeback,open,2025-03-14 21:06:08.494326984,2025-03-24 11:30:11.610460773,2025-03-31 11:30:11.610460773,False,False,True,True,7,1,7832.64944224886,8.901921782327738,2494.3832162647363,6,Mastercard,I need to report an issue with a recent charge. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Let me know.,VISA_83,False
dsp_012230,pay_012230,INR,chargeback,open,2024-12-26 03:35:09.889861989,2024-12-28 22:39:23.218192339,2025-01-04 22:39:23.218192339,False,True,True,False,8,0,5552.122415011011,1.585200770202396,8254.49797974191,7,RuPay,I do not recognize this charge on my statement. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Let me know.,VISA_83,False
dsp_012231,pay_012231,INR,chargeback,open,2025-10-28 16:41:23.448162693,2025-11-08 18:36:08.973277692,2025-11-15 18:36:08.973277692,False,False,False,True,6,2,6906.073500332486,7.446370726913707,2742.262147685602,11,Visa,"This charge needs to be looked into. I did not authorize this transaction. Let me know. Unrelated, but your app keeps crashing on my phone.",VISA_83,True
dsp_012232,pay_012232,INR,chargeback,open,2024-05-03 23:56:09.133641265,2024-05-18 10:48:52.371894002,2024-05-25 10:48:52.371894002,True,True,True,True,8,3,2550.656618319462,16.200055536997642,4914.765436288476,12,Amex,I need to report an issue with a recent charge. Someone must have used my card without my permission. I have already contacted my bank about this. I appreciate your help resolving this quickly.,VISA_83,False
dsp_012233,pay_012233,INR,chargeback,open,2024-02-23 17:09:44.801873311,2024-02-26 17:53:18.701775314,2024-03-04 17:53:18.701775314,False,False,True,False,18,1,4770.851815332274,0.0,1263.9726534103304,13,Visa,please refund,AMEX_FR2,False
dsp_012234,pay_012234,INR,chargeback,open,2025-10-22 11:02:35.250575723,2025-10-27 08:02:38.610424835,2025-11-03 08:02:38.610424835,True,True,True,True,6,3,3841.456170640661,6.111912576857209,10118.331471049594,13,Mastercard,I do not recognize this charge on my statement. This does not match any purchase I remember making. Fix this.,AMEX_FR2,False
dsp_012235,pay_012235,INR,chargeback,open,2025-10-12 00:04:07.409989539,2025-10-25 03:33:35.995978888,2025-11-01 03:33:35.995978888,True,True,True,False,14,1,1584.2917257342788,14.082570449178437,4786.985021499889,22,RuPay,I am writing to dispute a transaction on my account. This does not match any purchase I remember making. Please investigate and let me know what you find. Thank you.,MC_4837,False
dsp_012236,pay_012236,INR,chargeback,open,2025-05-06 17:45:52.422335159,2025-05-14 00:45:40.398700319,2025-05-21 00:45:40.398700319,False,False,False,True,2,2,5620.677901482015,5.7537248083421435,2893.7179416540976,21,Mastercard,I am writing to dispute a transaction on my account. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Let me know.,VISA_83,False
dsp_012237,pay_012237,INR,chargeback,open,2024-06-26 02:31:11.715671199,2024-07-01 21:55:49.330295615,2024-07-08 21:55:49.330295615,True,False,False,True,3,0,6533.191222397796,3.7720435375508212,2076.609557276263,18,Amex,I do not recognize this charge on my statement. This does not match any purchase I remember making. I have already contacted my bank about this. Fix this.,VISA_83,False
dsp_012238,pay_012238,INR,chargeback,open,2025-11-29 05:31:20.448809500,2025-12-05 13:24:38.967555933,2025-12-12 13:24:38.967555933,True,True,False,False,6,3,3179.559752334065,0.2551929451392603,5336.12492587417,20,Mastercard,I need to report an issue with a recent charge. This does not match any purchase I remember makig. A family member sometimes has access to my card. I appreciate your help resolving this quickly.,VISA_83,False
dsp_012239,pay_012239,INR,chargeback,open,2025-07-05 01:11:05.853012449,2025-07-11 04:20:49.359737624,2025-07-18 04:20:49.359737624,False,False,False,False,4,2,6468.736668243309,8.881756199658282,6999.241569640909,0,Visa,This charge needs to be looked into. I did not authorize thi transaction. Please refund me.,MC_4837,False
dsp_012240,pay_012240,INR,chargeback,open,2025-04-30 04:53:54.255635099,2025-05-09 03:00:32.194090629,2025-05-16 03:00:32.194090629,True,True,True,True,11,2,1830.8853429513774,8.832292435220584,1468.7848482356492,6,Visa,I need to report an issue with a recent charge. This does not match any purchase I remember making. I appreciate your help resolving this quickly.,MC_4840,True
dsp_012241,pay_012241,INR,chargeback,open,2024-06-09 11:54:27.644352975,2024-06-19 19:04:42.230437607,2024-06-26 19:04:42.230437607,False,False,False,True,3,4,6062.751587079963,12.260838285121164,9919.258639040027,16,RuPay,I do not recognize this charge on my statement. Someone must have used my card without my permission. A family member sometimes has access to my card. Let me know.,AMEX_FR2,False
dsp_012242,pay_012242,INR,chargeback,open,2025-01-04 10:10:51.188952861,2025-01-11 10:32:34.983095746,2025-01-18 10:32:34.983095746,True,True,True,True,18,1,2303.6148676699713,11.584427415039064,9627.043446620202,18,Visa,I need to report an issue with a recent charge. Someone must have used my card without my permission. I have already contacted my bank about this. I appreciate your help resolving this quickly.,AMEX_FR2,False
dsp_012243,pay_012243,INR,chargeback,open,2025-08-15 06:07:02.818603758,2025-09-03 14:43:54.313149295,2025-09-10 14:43:54.313149295,False,False,False,True,5,1,7349.382998958259,18.50207303949305,116280.2625242442,6,Mastercard,This charge needs to be looked into. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. I appreciate your help resolving this quickly.,MC_4840,False
dsp_012244,pay_012244,INR,chargeback,open,2025-09-11 09:17:48.060146054,2025-09-24 01:20:26.565792587,2025-10-01 01:20:26.565792587,False,False,False,False,11,2,7066.998579868445,14.16520721014644,2678.37315941103,17,Visa,I am writing to dispute a transaction on my account. I did not authorize this transaction. I have already contacted my bank about this. Please refund me.,MC_4837,False
dsp_012245,pay_012245,INR,chargeback,open,2025-02-08 05:30:44.643765283,2025-02-14 08:30:36.780024571,2025-02-21 08:30:36.780024571,True,True,True,True,11,3,42.77149053146002,5.11896815468284,8356.45331310658,4,Amex,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. Please investigate and let me know what you find. Thank you.,AMEX_FR2,False
dsp_012246,pay_012246,INR,chargeback,open,2025-01-11 09:52:39.430087985,2025-01-15 18:56:21.574926971,2025-01-22 18:56:21.574926971,True,True,False,True,0,3,4079.5965674401778,6.839226112908147,5497.738442843748,20,Amex,I am writing to dispute a transaction on my account. I did not authorize this transaction. I have already contacted my bank about this. Let me know.,AMEX_FR2,False
dsp_012247,pay_012247,INR,chargeback,open,2025-05-17 07:58:35.591361703,2025-06-03 21:59:18.452798807,2025-06-10 21:59:18.452798807,False,True,False,True,6,1,7928.157195941862,16.202575465014515,11537.625291194894,10,Amex,i need to report an issue with a recent charge. someone must have used my card without my permission. please refund me.,AMEX_FR2,False
dsp_012248,pay_012248,INR,chargeback,open,2025-01-15 08:08:24.106990315,2025-01-29 00:21:38.289656971,2025-02-05 00:21:38.289656971,False,False,False,False,2,2,7482.440596164199,19.04699159547102,3329.3171270040566,6,RuPay,"This charge needs to be looked into. Someone must have used my card without my permission. A family member sometimes has access to my card. Let me know. Unrelated, but your app keeps crashing on my phone.",VISA_83,False
dsp_012249,pay_012249,INR,chargeback,open,2024-10-27 17:31:42.015988637,2024-10-31 10:03:59.984741686,2024-11-07 10:03:59.984741686,True,True,True,True,11,0,2909.346716471804,1.7745540787799485,8491.40711911266,9,Visa,"I need to report an issue with a recent charge. I don't recall approving this purchase. Please refund me. Unrelated, but your app keeps crashing on my pone.",VISA_83,True
dsp_012250,pay_012250,INR,chargeback,open,2024-03-02 12:02:25.862688366,2024-03-25 06:41:30.154358140,2024-04-01 06:41:30.154358140,True,True,True,False,10,2,1888.0861878475005,23.56055325330062,21940.373000993568,2,Amex,this charge needs to be looked into. this does not match any purchase i remember making. a family member sometimes has access to my card. thank you for looking into this matter.,AMEX_FR2,False
dsp_012251,pay_012251,INR,chargeback,open,2024-03-31 18:08:18.226914809,2024-04-19 05:56:18.734009976,2024-04-26 05:56:18.734009976,False,True,True,True,6,0,1908.7833802143286,18.833940724042737,1282.048653249609,14,Mastercard,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. Thank you for looking into this matter.,AMEX_FR2,False
dsp_012252,pay_012252,INR,chargeback,open,2025-07-01 09:33:36.325827123,2025-07-04 17:49:40.455268143,2025-07-11 17:49:40.455268143,True,True,True,False,15,2,1344.1770461328338,2.3944405336681327,8888.26670869232,14,RuPay,This charge needs to be looked into. Someone must have used my card without my permission. A family member sometimes has access to my card. Thank you for looking into this matter.,VISA_83,False
dsp_012253,pay_012253,INR,chargeback,open,2024-01-18 18:11:42.132146467,2024-01-28 23:42:41.881184498,2024-02-04 23:42:41.881184498,True,True,True,False,12,0,2689.181443930916,10.454639905634581,2562.9589386104417,10,Visa,I need to report an issue with a recent charge. I don't recall approving this purchase. A family member sometimes has access to my card. Please refund me.,MC_4837,True
dsp_012254,pay_012254,INR,chargeback,open,2024-02-07 15:49:51.044817636,2024-02-21 02:43:21.937027292,2024-02-28 02:43:21.937027292,True,True,True,True,12,1,3168.4100788144588,13.812039589936935,18857.060650497628,5,RuPay,I do not recognize this charge on my statement. I did not authorize this transaction. My card may have been compromised recently. Fix this.,MC_4837,False
dsp_012255,pay_012255,INR,chargeback,open,2025-10-13 08:14:27.705599859,2025-10-19 20:43:07.783402315,2025-10-26 20:43:07.783402315,False,False,False,True,10,3,4601.227339872542,6.4745802059487865,36304.699044784305,15,Amex,I need to report an issue with a recent charge. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Thank you for looking into this matter.,MC_4837,False
dsp_012256,pay_012256,INR,chargeback,open,2025-05-21 21:04:12.433789035,2025-05-30 09:37:12.807786868,2025-06-06 09:37:12.807786868,False,False,False,False,5,2,4282.323436011911,9.362467454453379,7663.250309843596,3,Mastercard,I need to report an issue with a recent charge. I did not authorize this transaction. My card may have been compromised recently. Please investigate and let me know what you find. Thank you.,MC_4840,True
dsp_012257,pay_012257,INR,chargeback,open,2024-01-04 00:47:45.004835201,2024-01-13 20:00:05.936494999,2024-01-20 20:00:05.936494999,False,False,False,False,2,2,5240.101316842968,9.017972389928323,5805.145480618773,15,Amex,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. A family member sometimes has access to my card. Let me know.,AMEX_FR2,False
dsp_012258,pay_012258,INR,chargeback,open,2024-08-12 16:06:34.231867925,2024-08-17 21:25:35.782952893,2024-08-24 21:25:35.782952893,True,False,False,True,7,0,3281.0486123283217,1.3554165177880604,8130.507278688492,19,RuPay,This charge needs to be looked into. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Let me know.,MC_4837,False
dsp_012259,pay_012259,INR,chargeback,open,2025-07-03 14:08:34.796727646,2025-07-10 12:07:49.313736315,2025-07-17 12:07:49.313736315,True,True,True,False,6,4,2903.0041782073727,5.416897810425939,3492.2812555529936,19,Visa,this charge needs to be looked into. someone must have used my card without my permission. i appreciate your help resolving this quickly.,VISA_83,True
dsp_012260,pay_012260,INR,chargeback,open,2024-10-27 16:08:30.564985113,2024-11-24 08:05:33.008333288,2024-12-01 08:05:33.008333288,False,False,False,False,8,2,4312.896233505289,25.79776431605962,2964.5113456253584,1,Mastercard,This charge needs to be looked into. I don't recall approving this purchase. Please refund me.,MC_4840,True
dsp_012261,pay_012261,INR,chargeback,open,2024-12-03 12:49:34.964357410,2024-12-05 08:57:41.824564066,2024-12-12 08:57:41.824564066,False,False,False,False,5,5,5324.196699579872,1.3510218854511529,7714.476785869436,18,Mastercard,I need to report an issue with a recent charge. This does not match any purchase I remembermaking. A family member sometimes has access to my card. Please investigate and let me know what you find. Thank you.,MC_4840,False
dsp_012262,pay_012262,INR,chargeback,open,2024-11-26 08:02:51.989553015,2024-12-07 10:32:54.949016900,2024-12-14 10:32:54.949016900,True,True,False,True,3,0,1088.4855075453247,11.073483211691501,5716.0228482650655,11,Mastercard,I am writing to dispute a transaction on my account. I did not authorize this transaction. A family member sometimes has access to my card. I appreciate your help resolving this quickly.,MC_4840,True
dsp_012263,pay_012263,INR,chargeback,open,2024-05-25 12:52:56.957938403,2024-05-30 18:49:30.720585382,2024-06-06 18:49:30.720585382,True,False,True,False,10,2,3747.039762393517,5.120715449925901,21286.108840587734,19,RuPay,I need to report an issue with a recent charge. I don't recall approving this purchase. I ave already contacted my bank about this. Please investigate and let me know what you find. Thank you.,MC_4840,False
dsp_012264,pay_012264,INR,chargeback,open,2025-06-03 09:38:38.568775018,2025-06-11 17:18:47.177902082,2025-06-18 17:18:47.177902082,True,False,True,True,16,5,113.58163462982736,8.622729592261859,1169.350643236605,22,Mastercard,I am writing to dispute a transaction on my account. I don't recall approving this purchase. Fix this.,AMEX_FR2,False
dsp_012265,pay_012265,INR,chargeback,open,2024-03-15 03:56:57.809073359,2024-03-25 19:21:53.795299106,2024-04-01 19:21:53.795299106,False,False,True,False,8,1,6471.344926584257,11.041568695831051,13198.378606391485,15,Mastercard,i am writing to dispute a transaction on my account. this does not match any purchase i remember making. a family member sometimes has access to my card. please refund me.,VISA_83,False
dsp_012266,pay_012266,INR,chargeback,open,2024-12-31 05:17:56.773847316,2025-01-03 13:33:26.332767460,2025-01-10 13:33:26.332767460,False,False,False,True,5,3,7255.419924091591,1.3849216849816932,36590.978841386124,11,Visa,"I do not recognize this charge on my statement. Someone must hae used my card without my permission. Fix this. Also, my delivery address recently changed.",MC_4837,True
dsp_012267,pay_012267,INR,chargeback,open,2024-05-02 08:50:12.114591979,2024-06-03 09:08:45.613004510,2024-06-10 09:08:45.613004510,False,False,True,False,6,2,7592.940705133623,29.487894471667047,6574.830838615812,2,RuPay,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. I have already contacted my bank about this. Let me know.,MC_4840,False
dsp_012268,pay_012268,INR,chargeback,open,2024-02-03 12:05:13.018175718,2024-02-11 19:29:21.159013565,2024-02-18 19:29:21.159013565,True,True,True,True,12,1,2359.3043112145906,3.934695469817192,2140.194604163745,7,RuPay,I do not recognize this charge on my statement. Someone must have used my card without my permission. Thank you for looking into this matter.,VISA_83,True
dsp_012269,pay_012269,INR,chargeback,open,2024-04-13 03:15:15.563689447,2024-04-14 20:43:54.644973904,2024-04-21 20:43:54.644973904,True,True,True,True,10,1,2343.836329924325,0.428305462846134,8629.637556815293,12,Mastercard,I need to report an issue with a recent charge. Someone must have used my card without my permission. Please refund me.,VISA_83,False
dsp_012270,pay_012270,INR,chargeback,open,2025-09-17 22:06:27.718080825,2025-09-25 10:49:10.572180760,2025-10-02 10:49:10.572180760,False,False,False,False,4,0,5374.566466497831,2.0136932876259293,6979.639824212818,21,Mastercard,I do not recognize this charge on my statement. I don't recall approving this purchase. My card may have been compromised recently. Let me know.,AMEX_FR2,False
dsp_012271,pay_012271,INR,chargeback,open,2024-05-06 19:49:53.930662924,2024-05-09 02:19:25.876611994,2024-05-16 02:19:25.876611994,False,False,False,True,5,1,7347.893404745768,2.6717932950909593,5713.96414813017,15,Amex,I am writing to dispute a transaction on my account. I don't recall approving this purchase. Fix this.,MC_4837,False
dsp_012272,pay_012272,INR,chargeback,open,2024-07-19 10:13:11.754240303,2024-07-27 11:34:40.282457652,2024-08-03 11:34:40.282457652,True,True,False,True,2,2,1309.2573341513507,6.9257050541461425,663.4894012116226,2,Amex,i do not recognize this charge on my statement. someone must have used m card without my permission. fix this.,MC_4840,False
dsp_012273,pay_012273,INR,chargeback,open,2024-04-09 10:16:40.585615032,2024-04-11 14:10:11.434123522,2024-04-18 14:10:11.434123522,True,True,False,True,6,6,2775.6868806016087,2.852840345804781,1927.8695410820576,3,Visa,I need to report an ssue with a recent charge. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Let me know.,MC_4840,False
dsp_012274,pay_012274,INR,chargeback,open,2025-06-13 14:13:09.683925847,2025-06-22 21:14:02.727710343,2025-06-29 21:14:02.727710343,False,True,True,True,10,1,1530.6761157994795,11.212374839340798,35820.14290796214,19,RuPay,I do not recognize this charge on my statement. Someone must have used my card without my permission. A family member sometimes has access to my card. Fix this.,VISA_83,True
dsp_012275,pay_012275,INR,chargeback,open,2024-11-16 17:21:41.796692447,2024-11-21 13:31:20.871419010,2024-11-28 13:31:20.871419010,False,False,False,False,7,1,5841.068436847926,4.436655331870973,4918.788676937836,22,Mastercard,see above,AMEX_FR2,True
dsp_012276,pay_012276,INR,chargeback,open,2025-11-10 10:00:48.484032575,2025-11-23 11:07:13.301582551,2025-11-30 11:07:13.301582551,False,False,False,True,7,0,4687.719543069618,14.895165369589566,6693.526687454336,23,Mastercard,This charge needs to be looked into. I did not authorize this transaction. My card may have been compromised recently. Let me know.,MC_4840,False
dsp_012277,pay_012277,INR,chargeback,open,2025-04-23 07:31:43.612477510,2025-05-03 05:15:55.778628144,2025-05-10 05:15:55.778628144,False,False,True,False,6,0,5130.6891488586025,8.375824709926526,14346.2775475201,10,Visa,This charge needs to be looked into. Someone must have used my card without my permission. My card may have been compromised recently. Fix this.,MC_4837,False
dsp_012278,pay_012278,INR,chargeback,open,2025-01-17 14:24:20.628041091,2025-01-23 22:25:51.602996964,2025-01-30 22:25:51.602996964,False,False,True,False,9,3,5430.610352119074,4.883640481675217,15333.74541670464,8,RuPay,I do not recognize this charge on my statement. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. I appreciate your help resolving this quickly.,VISA_83,False
dsp_012279,pay_012279,INR,chargeback,open,2025-04-17 18:34:56.994725069,2025-04-29 06:32:13.988631248,2025-05-06 06:32:13.988631248,True,True,True,False,10,2,2232.2502258520763,9.067632067443066,20967.573539435158,17,Amex,I do not recognize this charge on my statement. I did not authorize this transaction. A family member sometimes has access to my card. Fix this.,AMEX_FR2,False
dsp_012280,pay_012280,INR,chargeback,open,2024-01-30 02:33:02.238706788,2024-02-02 09:55:36.502438877,2024-02-09 09:55:36.502438877,False,False,True,False,8,0,5221.757764536659,2.1973464018751914,1933.5069411435143,2,RuPay,I need to report an issue with a recent charge. Someone must have used my card without my permission. A family member sometimes has access to my card. Fix this.,VISA_83,True
dsp_012281,pay_012281,INR,chargeback,open,2025-11-15 11:24:33.462085582,2025-12-10 14:58:28.944619642,2025-12-17 14:58:28.944619642,False,True,True,True,6,3,1793.342247111013,26.467349800311315,7770.100946214242,11,Amex,I am writing to dispute a transaction on my account. I don't recall approving this purchase. Fix this.,AMEX_FR2,False
dsp_012282,pay_012282,INR,chargeback,open,2025-11-19 15:06:13.204836158,2025-11-23 21:03:06.394136627,2025-11-30 21:03:06.394136627,False,False,True,True,10,2,6621.250000381707,4.381040260110245,3734.469989439553,18,Amex,see above,MC_4837,False
dsp_012283,pay_012283,INR,chargeback,open,2024-07-17 19:41:48.943102384,2024-07-19 18:54:11.342929927,2024-07-26 18:54:11.342929927,False,False,False,False,0,0,7096.027774347457,0.0,2273.578163072276,2,Visa,I do not recognize this charge on my statement. This does not match any purchase I remember making. My card may have been ompromised recently. Thank you for looking into this matter.,MC_4840,False
dsp_012284,pay_012284,INR,chargeback,open,2025-03-28 08:56:45.390484855,2025-04-11 06:41:58.603571026,2025-04-18 06:41:58.603571026,False,False,False,True,7,1,7052.112794346815,13.690357253424946,2044.5656636790582,11,RuPay,"This charge needs to be looked into. Someone must have used my card without my permission. Please investigate and let me know what you find. Thank you. By the way, do you have any upcoming sales?",MC_4840,False
dsp_012285,pay_012285,INR,chargeback,open,2024-05-25 09:05:43.507453318,2024-06-05 07:08:21.155025577,2024-06-12 07:08:21.155025577,True,True,True,True,16,1,2874.681669443272,11.155716949245598,10511.214948333383,13,Amex,I am writing to dispute a transaction on my account. I don't recall approving this purchase. Please investigate and let me know what you find. Thank you.,VISA_83,False
dsp_012286,pay_012286,INR,chargeback,open,2025-01-29 04:18:45.398505346,2025-02-05 06:20:30.850317737,2025-02-12 06:20:30.850317737,False,False,False,True,4,0,4701.652430164298,8.90241660954683,15142.387868933909,19,Visa,I do not recognize this charge on my statement. I don't recall approving this purchase. My card may have been compromised recently. Thank you for looking into this matter.,MC_4837,False
dsp_012287,pay_012287,INR,chargeback,open,2025-07-08 23:14:16.987450260,2025-07-21 17:35:14.356097675,2025-07-28 17:35:14.356097675,True,True,True,True,17,4,4067.2773248264725,9.401351376864106,5870.924671874021,12,RuPay,see above,AMEX_FR2,True
dsp_012288,pay_012288,INR,chargeback,open,2025-11-07 16:07:09.856693839,2025-12-08 18:53:25.668079315,2025-12-15 18:53:25.668079315,True,True,True,True,14,1,3620.1584729655083,30.115425264329495,6937.491237704922,16,Mastercard,"I do not recognize this charge on my statement. This does not match any purchase I remember making. I have already contacted my bank about this. Let me know. Also, my delivery address recently changed.",VISA_83,False
dsp_012289,pay_012289,INR,chargeback,open,2024-09-01 05:40:06.362510920,2024-09-17 20:03:57.217617037,2024-09-24 20:03:57.217617037,False,False,False,False,6,1,5602.608124436118,15.967216289168189,10067.40753799819,13,Visa,This charge needs to be looked into. Someone must have used my card without my permission. My card may have been compromised recently. Please refund me.,VISA_83,False
dsp_012290,pay_012290,INR,chargeback,open,2025-05-14 07:46:15.403364109,2025-05-31 11:25:08.178534675,2025-06-07 11:25:08.178534675,True,True,True,True,4,1,3140.1680772332707,19.348557365585503,51186.651666227335,10,RuPay,I am writing to dispute a transaction on my account. I don't recall approving this purchase. A family member sometimes has access to my card. Pleaserefund me.,MC_4840,False
dsp_012291,pay_012291,INR,chargeback,open,2025-05-30 19:51:37.929309338,2025-06-17 00:44:56.877858213,2025-06-24 00:44:56.877858213,False,False,True,True,12,2,3971.5692299136244,15.633827197130696,1111.2960131450195,8,Visa,I need to report an issue with a recent charge. Someone must have used my card without my permission. Let me know.,MC_4837,False
dsp_012292,pay_012292,INR,chargeback,open,2024-06-08 05:27:04.622856223,2024-06-27 10:54:26.169647030,2024-07-04 10:54:26.169647030,False,False,False,False,5,1,5110.0848191721625,19.75216496441666,5447.479357508264,8,RuPay,"This charge needs to be looked into. I did not authorize this transaction. A family membe sometimes has access to my card. Let me know. Also, my delivery address recently changed.",MC_4837,False
dsp_012293,pay_012293,INR,chargeback,open,2025-03-28 21:40:30.835940943,2025-04-13 06:37:44.225399325,2025-04-20 06:37:44.225399325,False,False,False,True,0,1,5538.01507345952,13.661496729955608,4026.5009521858224,18,Visa,I do not recognize this charge on my statement. I did not authorize this transaction. I travel frequently and my account activity looks unusual to me. Fix this.,AMEX_FR2,False
dsp_012294,pay_012294,INR,chargeback,open,2025-04-16 21:40:47.557793210,2025-05-03 07:16:12.081045016,2025-05-10 07:16:12.081045016,True,True,True,False,7,2,959.7144972920986,17.80531774244907,9748.526208802572,16,RuPay,I need to report an issue with a recent charge. I don't recall approving this purchase. A family member sometimes has access to my card. Let me know.,AMEX_FR2,False
dsp_012295,pay_012295,INR,chargeback,open,2025-07-04 03:14:06.423574102,2025-07-08 13:38:18.975861657,2025-07-15 13:38:18.975861657,True,True,True,False,11,3,4130.235391230548,1.7915444320552356,50946.10749467536,18,Amex,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Thank you for looking into this matter.,MC_4837,True
dsp_012296,pay_012296,INR,chargeback,open,2025-12-20 23:05:18.991731626,2026-01-03 05:35:02.727839039,2026-01-10 05:35:02.727839039,True,True,True,True,13,2,383.16249920303534,14.615534482516091,1518.149949806559,4,RuPay,I do not recognize this charge on my statement. Someone must have used my card without my permission. I have already contacted my bank about this. Please investigate and let me know what you find. Thank you.,AMEX_FR2,False
dsp_012297,pay_012297,INR,chargeback,open,2024-01-29 23:12:55.237282502,2024-02-11 19:36:10.511288345,2024-02-18 19:36:10.511288345,False,False,False,False,2,2,6754.061198467631,8.585961272242539,3273.1731972161565,19,Amex,I am writing to dispute a transaction on my account. I don't recall approving this purchase. Thank you for looking into this matter.,MC_4837,False
dsp_012298,pay_012298,INR,chargeback,open,2024-05-25 15:49:52.157093531,2024-05-29 06:19:33.294223666,2024-06-05 06:19:33.294223666,True,True,True,False,9,4,3011.888185422401,2.1855296498671275,8221.449778381613,11,Amex,This charge needs to be looked into. I don't recall approving this purchase. I have already contacted my bank about this. Please investigate and let me know what you find. Thank you.,AMEX_FR2,True
dsp_012299,pay_012299,INR,chargeback,open,2024-04-14 10:57:19.092863229,2024-04-24 06:57:53.619455326,2024-05-01 06:57:53.619455326,True,False,True,True,11,1,3109.778195145626,11.0682986699059,3426.7487952204674,6,Visa,see above,MC_4840,False
dsp_012300,pay_012300,INR,chargeback,open,2024-04-21 04:37:13.532987061,2024-05-18 02:33:46.796446794,2024-05-25 02:33:46.796446794,False,False,True,True,8,1,4934.503184180045,27.462054649403978,891.4222637789948,16,Visa,I do not recognize this charge on my statement. Someone must hve used my card without my permission. My card may have been compromised recently. Thank you for looking into this matter.,VISA_83,False
dsp_012301,pay_012301,INR,chargeback,open,2024-11-23 01:25:00.679971198,2024-11-26 08:31:36.342141590,2024-12-03 08:31:36.342141590,True,True,True,False,8,1,854.5881806896298,7.245655757074266,10734.429760971909,8,RuPay,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. My card may have been compromised recently. Please investigate and let me know what you find. Thank you.,AMEX_FR2,False
dsp_012302,pay_012302,INR,chargeback,open,2025-09-24 13:06:42.113777616,2025-09-27 02:39:34.729166191,2025-10-04 02:39:34.729166191,False,False,False,False,18,0,5182.482583145441,5.503827900728291,21238.639546106548,5,Mastercard,I ned to report an issue with a recent charge. I don't recall approving this purchase. Thank you for looking into this matter.,MC_4837,False
dsp_012303,pay_012303,INR,chargeback,open,2024-11-19 01:56:17.122166903,2024-12-06 23:56:03.685512491,2024-12-13 23:56:03.685512491,True,True,True,True,13,1,1317.399452443132,18.889180222037282,1869.2245623400652,10,Mastercard,This charge needs to be looked into. I don't recall approving this purchase. I have already contacted my bank about tis. Please investigate and let me know what you find. Thank you.,MC_4840,True
